               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.021559,             0.01092,                   0,             0.83413,             0.77436,             0.83021,             0.49799,            0.038776,           0.0075634,                   0,           0.0063456,           0.0063456,           0.0063456
                 115,            0.021653,            0.010841,                   0,             0.88309,             0.72479,             0.82145,             0.48545,            0.038076,           0.0077126,                   0,           0.0062927,           0.0062927,           0.0062927
                 116,            0.021286,            0.010921,                   0,             0.87072,             0.74835,               0.835,             0.48983,            0.038047,           0.0077129,                   0,           0.0062398,           0.0062398,           0.0062398
                 117,            0.021564,            0.011066,                   0,             0.87144,             0.74188,             0.82791,             0.48486,            0.038117,           0.0075901,                   0,           0.0061869,           0.0061869,           0.0061869
                 118,            0.021071,             0.01092,                   0,              0.8806,             0.73162,             0.82327,             0.48487,            0.038766,           0.0076259,                   0,           0.0061339,           0.0061339,           0.0061339
                 119,            0.020938,            0.010691,                   0,             0.86721,             0.74872,             0.82996,              0.4988,             0.03768,           0.0078053,                   0,           0.0060809,           0.0060809,           0.0060809
                 120,            0.021549,            0.010805,                   0,             0.89527,             0.74527,             0.84085,             0.49547,            0.037533,           0.0077901,                   0,           0.0060279,           0.0060279,           0.0060279
                 121,            0.021041,            0.010891,                   0,             0.88348,             0.75214,             0.83613,             0.50026,            0.037384,           0.0075634,                   0,           0.0059748,           0.0059748,           0.0059748
                 122,            0.021486,            0.010726,                   0,             0.87146,             0.74188,             0.81902,             0.50246,            0.037772,           0.0077344,                   0,           0.0059218,           0.0059218,           0.0059218
                 123,            0.020947,            0.010897,                   0,             0.87798,             0.75028,             0.82725,             0.49689,            0.038116,           0.0076621,                   0,           0.0058688,           0.0058688,           0.0058688
                 124,            0.020669,            0.010778,                   0,              0.8637,             0.76068,             0.83175,             0.50264,            0.038047,           0.0075143,                   0,           0.0058158,           0.0058158,           0.0058158
                 125,            0.020829,            0.010476,                   0,             0.86543,             0.75897,             0.82395,             0.50331,            0.037865,           0.0074551,                   0,           0.0057629,           0.0057629,           0.0057629
                 126,            0.020656,            0.010613,                   0,             0.85297,             0.76358,              0.8303,             0.50342,            0.037561,           0.0077257,                   0,             0.00571,             0.00571,             0.00571
                 127,            0.020775,             0.01072,                   0,             0.86443,              0.7521,             0.83264,             0.49504,            0.038199,           0.0077104,                   0,           0.0056571,           0.0056571,           0.0056571
                 128,            0.020689,            0.010446,                   0,             0.85741,             0.77092,             0.83615,             0.50083,            0.037541,           0.0076841,                   0,           0.0056043,           0.0056043,           0.0056043
                 129,            0.020877,            0.010722,                   0,             0.86529,             0.76923,             0.84544,              0.4995,             0.03727,           0.0076573,                   0,           0.0055516,           0.0055516,           0.0055516
                 130,            0.020871,            0.010802,                   0,              0.8477,             0.78974,             0.83977,              0.5021,            0.037773,           0.0077487,                   0,            0.005499,            0.005499,            0.005499
                 131,            0.020637,            0.010554,                   0,             0.85546,             0.77094,             0.84041,             0.50861,             0.03783,           0.0076168,                   0,           0.0054464,           0.0054464,           0.0054464
                 132,            0.020385,            0.010725,                   0,             0.83542,             0.77265,             0.82809,               0.505,             0.03809,           0.0077342,                   0,           0.0053939,           0.0053939,           0.0053939
                 133,            0.020292,            0.010658,                   0,             0.86674,             0.74492,             0.83022,             0.50725,            0.037786,           0.0076152,                   0,           0.0053416,           0.0053416,           0.0053416
                 134,             0.02045,            0.010744,                   0,             0.86409,             0.75043,             0.83504,             0.50519,             0.03758,           0.0076922,                   0,           0.0052893,           0.0052893,           0.0052893
                 135,            0.020586,             0.01042,                   0,             0.87761,             0.76068,             0.83092,             0.50485,            0.037826,           0.0077386,                   0,           0.0052372,           0.0052372,           0.0052372
                 136,            0.020815,            0.010734,                   0,             0.87881,             0.75726,             0.83853,              0.4993,            0.037572,           0.0076657,                   0,           0.0051852,           0.0051852,           0.0051852
                 137,            0.020457,            0.010448,                   0,             0.86888,             0.75896,             0.84164,             0.50502,            0.037522,             0.00767,                   0,           0.0051334,           0.0051334,           0.0051334
